env,tau,K,seed,variant,geometry,policy,hop,eval_mode,d4rl_score,return,run
halfcheetah-expert-v2,4,4,3,awr_gaussian_fr,fr,baseline,1,sample,56.94823347234009,6790.046143163269,halfcheetah-expert-v2_iql_tau4_mpi4_seed3_8787ed2c057a
halfcheetah-expert-v2,4,4,3,awr_gaussian_fr,fr,mpi,1,mean,93.06825948354573,11274.412010324597,halfcheetah-expert-v2_iql_tau4_mpi4_seed3_8787ed2c057a
halfcheetah-expert-v2,4,4,3,awr_gaussian_fr,fr,mpi,1,sample,85.24261903002562,10302.844743801714,halfcheetah-expert-v2_iql_tau4_mpi4_seed3_8787ed2c057a
halfcheetah-expert-v2,4,4,3,awr_gaussian_fr,fr,mpi,4,mean,-2.5648753494457397,-598.6128175550726,halfcheetah-expert-v2_iql_tau4_mpi4_seed3_8787ed2c057a
halfcheetah-expert-v2,4,4,3,awr_gaussian_fr,fr,mpi,4,sample,-2.4905354974244918,-589.3833918932394,halfcheetah-expert-v2_iql_tau4_mpi4_seed3_8787ed2c057a
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,baseline,1,mean,94.47039766448702,11448.489974656797,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,baseline,1,sample,78.79386844723477,9502.2208187156,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,mpi,1,mean,94.39875209512105,11439.595049008116,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,mpi,1,sample,82.8095361547404,10000.773150760255,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,mpi,4,mean,-1.9598054027461267,-523.492300881494,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,0,awr_gaussian_fr,fr,mpi,4,sample,-2.479174739260131,-587.9729334367164,halfcheetah-expert-v2_iql_tau10_mpi4_seed0_d66b593a2ed4
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,baseline,1,mean,96.05877956781802,11645.690430412407,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,baseline,1,sample,85.32603620181453,10313.201134956838,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,mpi,1,mean,94.16406020356376,11410.457630683097,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,mpi,1,sample,73.39994951233845,8832.55613036847,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,mpi,4,mean,-2.552972931338845,-597.1351110473674,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,1,awr_gaussian_fr,fr,mpi,4,sample,-2.6239145862985276,-605.9426444628318,halfcheetah-expert-v2_iql_tau10_mpi4_seed1_09c37c8eec2f
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,baseline,1,mean,82.94324713063168,10017.37360769696,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,baseline,1,sample,66.36050314703866,7958.5962668160455,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,mpi,1,mean,88.134130542165,10661.831072480412,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,mpi,1,sample,66.7665742796946,8009.010724611755,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,mpi,4,mean,-2.5111626157071987,-591.9442855408844,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,2,awr_gaussian_fr,fr,mpi,4,sample,-2.581536094126164,-600.6812788220498,halfcheetah-expert-v2_iql_tau10_mpi4_seed2_eb784028e93a
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,baseline,1,mean,94.83152890627912,11493.325064580476,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,baseline,1,sample,72.43478137958476,8712.728779489771,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,mpi,1,mean,84.80553753885087,10248.580294501928,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,mpi,1,sample,80.13268595041586,9668.437407589618,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,mpi,4,mean,-2.5698023600171847,-599.2245147345508,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-expert-v2,10,4,3,awr_gaussian_fr,fr,mpi,4,sample,-2.4968837422668204,-590.171537850789,halfcheetah-expert-v2_iql_tau10_mpi4_seed3_7c7778113264
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,baseline,1,mean,32.966633944425624,3812.6876459808846,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,baseline,1,sample,31.182985229454225,3591.2444661243,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,mpi,1,mean,38.66047911941806,4519.588713762952,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,mpi,1,sample,28.78301196215841,3293.2834901653637,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,mpi,4,mean,13.850439347852072,1439.377877812561,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,0,awr_gaussian_fr,fr,mpi,4,sample,28.65502835680304,3277.394096529993,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed0_1b945d488c54
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,baseline,1,mean,39.76585503453041,4656.823111727511,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,baseline,1,sample,27.43083999080084,3125.408920169013,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,mpi,1,mean,31.357862316042745,3612.955769372057,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,mpi,1,sample,25.144768038623678,2841.588996311878,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,mpi,4,mean,5.276220407992663,374.8732526069959,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,1,awr_gaussian_fr,fr,mpi,4,sample,23.05299886870485,2581.892110582773,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed1_86b42c49ffe6
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,baseline,1,mean,13.32385346199851,1374.0012977426009,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,baseline,1,sample,28.365647121373012,3241.4668982949524,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,mpi,1,mean,18.131184933191356,1970.8401027550804,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,mpi,1,sample,28.732533522046417,3287.016501492776,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,mpi,4,mean,15.60086556426524,1656.696425020483,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,2,awr_gaussian_fr,fr,mpi,4,sample,23.64137018954461,2654.9394629731587,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed2_5066e4276687
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,baseline,1,mean,39.971585066815294,4682.364863395744,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,baseline,1,sample,29.877674962246893,3429.187860558627,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,mpi,1,mean,25.330224448248135,2864.613741446563,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,mpi,1,sample,28.506826499013094,3258.9945706737008,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,mpi,4,mean,4.949865314152083,334.35568368445684,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.05,4,3,awr_gaussian_fr,fr,mpi,4,sample,28.560228067190184,3265.6244709265948,halfcheetah-medium-replay-v2_iql_tau0.05_mpi4_seed3_12a2b63b724b
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,baseline,1,mean,33.06143334219369,3824.4571608601555,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,baseline,1,sample,28.50865031749144,3259.221001001565,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,mpi,1,mean,25.7840407050142,2920.9558418418756,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,mpi,1,sample,30.195060532178488,3468.591847036633,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,mpi,4,mean,2.188846003904313,-8.429804609690084,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,0,awr_gaussian_fr,fr,mpi,4,sample,27.6315547161388,3150.328012504743,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed0_f34b3a7e6894
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,baseline,1,mean,39.76666559502411,4656.923744263326,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,baseline,1,sample,27.946786233302678,3189.4645694768956,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,mpi,1,mean,37.70104023279489,4400.472659044013,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,mpi,1,sample,29.58245698407747,3392.536020267465,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,mpi,4,mean,3.0467999456641324,98.08671259410887,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,1,awr_gaussian_fr,fr,mpi,4,sample,30.59595450979538,3518.36355176957,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed1_518982d97981
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,baseline,1,mean,39.63397322629928,4640.449749229164,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,baseline,1,sample,28.605572484306997,3271.254061456841,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,mpi,1,mean,5.377176844369717,387.4071748477787,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,mpi,1,sample,33.67151236038113,3900.1995627228316,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,mpi,4,mean,1.6374257233020741,-76.88961922959281,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,2,awr_gaussian_fr,fr,mpi,4,sample,25.265673858899024,2856.599670263655,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed2_437b8ef8edf7
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,baseline,1,mean,39.68639169492945,4646.957595914021,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,baseline,1,sample,29.39189626735001,3368.877566271631,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,mpi,1,mean,24.30631323540016,2737.493332051654,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,mpi,1,sample,23.241972055723753,2605.353469924357,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,mpi,4,mean,15.908478980945876,1694.8871811848214,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.1,4,3,awr_gaussian_fr,fr,mpi,4,sample,31.918146141130414,3682.516008901405,halfcheetah-medium-replay-v2_iql_tau0.1_mpi4_seed3_2e8173789ed5
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,baseline,1,mean,41.13783774988909,4827.15722104352,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,baseline,1,sample,27.51333507644852,3135.650832679603,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,mpi,1,mean,33.06143334219369,3824.4571608601555,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,mpi,1,sample,28.50865031749144,3259.221001001565,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,mpi,4,mean,38.91579880387398,4551.2871094903885,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,0,awr_gaussian_fr,fr,mpi,4,sample,32.16896302899287,3713.655374373874,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed0_3380c81e6459
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,baseline,1,mean,40.69973507655039,4772.765990150643,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,baseline,1,sample,30.036347918362736,3448.8873920104243,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,mpi,1,mean,39.76666559502411,4656.923744263326,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,mpi,1,sample,27.946786233302678,3189.4645694768956,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,mpi,4,mean,28.41495094114646,3247.5880557504906,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,1,awr_gaussian_fr,fr,mpi,4,sample,34.288851581572175,3976.8433317807567,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed1_9fb8522243d1
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,baseline,1,mean,37.255631227019485,4345.17433390422,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,baseline,1,sample,31.772260463902686,3664.4040410067864,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,mpi,1,mean,39.63397322629928,4640.449749229164,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,mpi,1,sample,28.605572484306997,3271.254061456841,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,mpi,4,mean,18.06392382919878,1962.4895163286387,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,2,awr_gaussian_fr,fr,mpi,4,sample,36.20273479578094,4214.4553577762035,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed2_a2eb6b47f8ee
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,baseline,1,mean,40.59733168439043,4760.052425760042,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,baseline,1,sample,32.617724071453004,3769.369860866648,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,mpi,1,mean,39.68639169492945,4646.957595914021,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,mpi,1,sample,29.39189626735001,3368.877566271631,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,mpi,4,mean,42.59522531872017,5008.0944957526735,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,0.4,4,3,awr_gaussian_fr,fr,mpi,4,sample,34.17030586914327,3962.1256694415993,halfcheetah-medium-replay-v2_iql_tau0.4_mpi4_seed3_addc0d159e9a
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,baseline,1,mean,42.78256004737454,5031.352437556231,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,baseline,1,sample,35.88790661845989,4175.368876167327,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,mpi,1,mean,39.971487379924966,4682.352735393496,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,mpi,1,sample,32.81325148051099,3793.6449386033614,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,mpi,4,mean,44.45884001385044,5239.465595147503,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,0,awr_gaussian_fr,fr,mpi,4,sample,41.67149941507259,4893.412271779611,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed0_1eeb9254d2b3
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,baseline,1,mean,42.546912411821175,5002.0963619037675,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,baseline,1,sample,39.22940933570323,4590.222418232445,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,mpi,1,mean,39.616552676647814,4638.286956815338,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,mpi,1,sample,28.870964106731577,3304.202906307123,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,mpi,4,mean,44.31490063357467,5221.595263502427,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,1,awr_gaussian_fr,fr,mpi,4,sample,42.5294278412866,4999.925621182737,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed1_e0b4d56c5ec0
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,baseline,1,mean,43.083100810784984,5068.6651111603505,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,baseline,1,sample,37.915556644315195,4427.105255417814,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,mpi,1,mean,37.561760795613154,4383.18086767317,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,mpi,1,sample,34.79473017299154,4039.6490641903874,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,mpi,4,mean,44.92672243885906,5297.554035501958,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,2,awr_gaussian_fr,fr,mpi,4,sample,41.77540210913037,4906.311977183873,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed2_31f210315c78
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,baseline,1,mean,41.25556338412867,4841.7730692079185,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,baseline,1,sample,31.572529886840485,3639.607132440655,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,mpi,1,mean,40.5955134478233,4759.826688436444,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,mpi,1,sample,34.709446141188195,4029.060899023668,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,mpi,4,mean,44.72695369686246,5272.752388690924,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,1.5,4,3,awr_gaussian_fr,fr,mpi,4,sample,41.61822541823732,4886.798209737097,halfcheetah-medium-replay-v2_iql_tau1.5_mpi4_seed3_b3edef849f90
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,baseline,1,mean,44.01929602075293,5184.895421827286,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,baseline,1,sample,32.44425673660506,3747.8335808202764,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,mpi,1,mean,41.73505597299904,4901.302932182547,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,mpi,1,sample,35.83146641348393,4168.3617237181215,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,mpi,4,mean,46.170932493102676,5452.024940287522,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,0,awr_gaussian_fr,fr,mpi,4,sample,43.99593339670408,5181.994910243504,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed0_2ab25c7a27a1
halfcheetah-medium-replay-v2,2.5,4,1,awr_gaussian_fr,fr,baseline,1,mean,44.725161123018175,5272.529837440292,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed1_3f70364012fc
halfcheetah-medium-replay-v2,2.5,4,1,awr_gaussian_fr,fr,baseline,1,sample,40.15853763479078,4705.57535926713,halfcheetah-medium-replay-v2_iql_tau2.5_mpi4_seed1_3f70364012fc
